Name,description,LON,LAT
Main Yarra Trail to Donvale,,14518178.00000000000000000000,-3776090.00000000000000000000
Main Yarra Trail to Donvale,,14518174.00000000000000000000,-3776102.00000000000000000000
Main Yarra Trail to Donvale,,14518171.00000000186264514923,-3776124.00000000000000000000
Main Yarra Trail to Donvale,,14518164.99999999813735485077,-3776135.00000000000000000000
Main Yarra Trail to Donvale,,14518153.00000000000000000000,-3776149.00000000000000000000
Main Yarra Trail to Donvale,,14518143.00000000000000000000,-3776165.00000000046566128731
Main Yarra Trail to Donvale,,14518136.00000000186264514923,-3776178.00000000000000000000
Main Yarra Trail to Donvale,,14518134.00000000000000000000,-3776194.00000000046566128731
Main Yarra Trail to Donvale,,14518134.00000000000000000000,-3776195.00000000000000000000
Main Yarra Trail to Donvale,,14518136.00000000186264514923,-3776203.00000000046566128731
Main Yarra Trail to Donvale,,14518140.00000000000000000000,-3776220.00000000000000000000
Main Yarra Trail to Donvale,,14518149.00000000000000000000,-3776229.00000000000000000000
Main Yarra Trail to Donvale,,14518155.99999999813735485077,-3776247.00000000000000000000
Main Yarra Trail to Donvale,,14518155.99999999813735485077,-3776262.00000000000000000000
Main Yarra Trail to Donvale,,14518160.00000000000000000000,-3776281.00000000000000000000
Main Yarra Trail to Donvale,,14518161.00000000000000000000,-3776292.99999999953433871269
Main Yarra Trail to Donvale,,14518172.00000000186264514923,-3776307.00000000000000000000
Main Yarra Trail to Donvale,,14518181.00000000186264514923,-3776316.00000000000000000000
Main Yarra Trail to Donvale,,14518189.00000000186264514923,-3776326.00000000046566128731
Main Yarra Trail to Donvale,,14518203.00000000000000000000,-3776336.00000000000000000000
Main Yarra Trail to Donvale,,14518208.99999999813735485077,-3776342.00000000046566128731
Main Yarra Trail to Donvale,,14518213.00000000000000000000,-3776352.00000000000000000000
Main Yarra Trail to Donvale,,14518217.99999999813735485077,-3776365.00000000000000000000
Main Yarra Trail to Donvale,,14518222.00000000000000000000,-3776383.00000000000000000000
Main Yarra Trail to Donvale,,14518223.00000000000000000000,-3776394.00000000000000000000
Main Yarra Trail to Donvale,,14518230.00000000000000000000,-3776406.00000000000000000000
Main Yarra Trail to Donvale,,14518242.00000000000000000000,-3776429.00000000046566128731
Main Yarra Trail to Donvale,,14518250.00000000000000000000,-3776447.00000000046566128731
Main Yarra Trail to Donvale,,14518261.99999999813735485077,-3776464.00000000000000000000
Main Yarra Trail to Donvale,,14518271.99999999813735485077,-3776480.99999999953433871269
Main Yarra Trail to Donvale,,14518280.99999999813735485077,-3776498.00000000000000000000
Main Yarra Trail to Donvale,,14518286.00000000000000000000,-3776504.00000000000000000000
Main Yarra Trail to Donvale,,14518292.00000000000000000000,-3776513.00000000000000000000
Main Yarra Trail to Donvale,,14518297.00000000186264514923,-3776523.00000000046566128731
Main Yarra Trail to Donvale,,14518297.99999999813735485077,-3776527.99999999953433871269
Main Yarra Trail to Donvale,,14518306.00000000186264514923,-3776527.99999999953433871269
Main Yarra Trail to Donvale,,14518306.99999999813735485077,-3776541.00000000046566128731
Main Yarra Trail to Donvale,,14518307.99999999813735485077,-3776547.99999999953433871269
Main Yarra Trail to Donvale,,14518309.00000000000000000000,-3776554.00000000000000000000
Main Yarra Trail to Donvale,,14518316.99999999813735485077,-3776553.00000000000000000000
Main Yarra Trail to Donvale,,14518321.00000000000000000000,-3776553.00000000000000000000
Main Yarra Trail to Donvale,,14518325.99999999813735485077,-3776553.00000000000000000000
Main Yarra Trail to Donvale,,14518332.00000000000000000000,-3776553.00000000000000000000
Main Yarra Trail to Donvale,,14518336.00000000000000000000,-3776554.99999999953433871269
Main Yarra Trail to Donvale,,14518339.00000000000000000000,-3776558.00000000000000000000
Main Yarra Trail to Donvale,,14518342.99999999813735485077,-3776563.99999999953433871269
Main Yarra Trail to Donvale,,14518345.00000000000000000000,-3776570.00000000046566128731
Main Yarra Trail to Donvale,,14518346.00000000000000000000,-3776576.00000000000000000000
Main Yarra Trail to Donvale,,14518350.00000000186264514923,-3776580.00000000000000000000
Main Yarra Trail to Donvale,,14518357.00000000000000000000,-3776583.99999999953433871269
Main Yarra Trail to Donvale,,14518366.00000000000000000000,-3776587.00000000000000000000
Main Yarra Trail to Donvale,,14518380.00000000000000000000,-3776590.00000000000000000000
Main Yarra Trail to Donvale,,14518390.00000000000000000000,-3776590.00000000000000000000
Main Yarra Trail to Donvale,,14518396.99999999813735485077,-3776591.00000000000000000000
Main Yarra Trail to Donvale,,14518408.00000000000000000000,-3776591.00000000000000000000
Main Yarra Trail to Donvale,,14518420.00000000000000000000,-3776591.00000000000000000000
Main Yarra Trail to Donvale,,14518428.00000000000000000000,-3776592.00000000000000000000
Main Yarra Trail to Donvale,,14518438.00000000000000000000,-3776592.00000000000000000000
Main Yarra Trail to Donvale,,14518447.00000000000000000000,-3776592.99999999953433871269
Main Yarra Trail to Donvale,,14518455.00000000000000000000,-3776597.00000000046566128731
Main Yarra Trail to Donvale,,14518467.00000000186264514923,-3776601.00000000000000000000
Main Yarra Trail to Donvale,,14518472.00000000000000000000,-3776607.00000000000000000000
Main Yarra Trail to Donvale,,14518475.00000000000000000000,-3776612.99999999953433871269
Main Yarra Trail to Donvale,,14518477.99999999813735485077,-3776620.00000000000000000000
Main Yarra Trail to Donvale,,14518481.00000000000000000000,-3776629.00000000000000000000
Main Yarra Trail to Donvale,,14518484.00000000000000000000,-3776638.00000000000000000000
Main Yarra Trail to Donvale,,14518485.00000000186264514923,-3776646.00000000000000000000
Main Yarra Trail to Donvale,,14518482.00000000000000000000,-3776656.00000000000000000000
Main Yarra Trail to Donvale,,14518480.00000000000000000000,-3776673.00000000046566128731
Main Yarra Trail to Donvale,,14518480.00000000000000000000,-3776679.00000000000000000000
Main Yarra Trail to Donvale,,14518482.00000000000000000000,-3776690.00000000000000000000
Main Yarra Trail to Donvale,,14518485.99999999813735485077,-3776700.00000000046566128731
Main Yarra Trail to Donvale,,14518493.00000000000000000000,-3776710.00000000000000000000
Main Yarra Trail to Donvale,,14518499.00000000000000000000,-3776715.00000000000000000000
Main Yarra Trail to Donvale,,14518507.00000000000000000000,-3776721.00000000000000000000
Main Yarra Trail to Donvale,,14518512.00000000186264514923,-3776728.00000000000000000000
Main Yarra Trail to Donvale,,14518521.00000000186264514923,-3776735.99999999953433871269
Main Yarra Trail to Donvale,,14518530.00000000186264514923,-3776742.00000000000000000000
Main Yarra Trail to Donvale,,14518558.99999999813735485077,-3776753.00000000000000000000
Main Yarra Trail to Donvale,,14518573.00000000000000000000,-3776760.00000000000000000000
Main Yarra Trail to Donvale,,14518593.00000000186264514923,-3776782.00000000000000000000
Main Yarra Trail to Donvale,,14518604.00000000000000000000,-3776800.99999999953433871269
Main Yarra Trail to Donvale,,14518618.00000000000000000000,-3776820.00000000000000000000
Main Yarra Trail to Donvale,,14518637.00000000186264514923,-3776845.00000000000000000000
Main Yarra Trail to Donvale,,14518653.00000000000000000000,-3776864.00000000000000000000
Main Yarra Trail to Donvale,,14518672.00000000000000000000,-3776885.00000000000000000000
Main Yarra Trail to Donvale,,14518681.00000000000000000000,-3776901.99999999953433871269
Main Yarra Trail to Donvale,,14518690.00000000000000000000,-3776920.00000000000000000000
Main Yarra Trail to Donvale,,14518701.99999999813735485077,-3776945.00000000000000000000
Main Yarra Trail to Donvale,,14518714.00000000000000000000,-3776962.00000000046566128731
Main Yarra Trail to Donvale,,14518727.00000000186264514923,-3776979.99999999953433871269
Main Yarra Trail to Donvale,,14518727.00000000186264514923,-3776983.00000000000000000000
Main Yarra Trail to Donvale,,14518725.00000000000000000000,-3776988.99999999953433871269
Main Yarra Trail to Donvale,,14518722.00000000000000000000,-3776997.00000000000000000000
Main Yarra Trail to Donvale,,14518717.00000000000000000000,-3777008.00000000000000000000
Main Yarra Trail to Donvale,,14518710.99999999813735485077,-3777020.00000000046566128731
Main Yarra Trail to Donvale,,14518708.00000000000000000000,-3777033.00000000000000000000
Main Yarra Trail to Donvale,,14518706.00000000000000000000,-3777044.00000000000000000000
Main Yarra Trail to Donvale,,14518706.00000000000000000000,-3777057.00000000000000000000
Main Yarra Trail to Donvale,,14518691.99999999813735485077,-3777078.00000000000000000000
Main Yarra Trail to Donvale,,14518690.00000000000000000000,-3777098.00000000000000000000
Main Yarra Trail to Donvale,,14518689.00000000000000000000,-3777120.00000000000000000000
Main Yarra Trail to Donvale,,14518682.00000000186264514923,-3777134.00000000000000000000
Main Yarra Trail to Donvale,,14518681.00000000000000000000,-3777143.00000000000000000000
Main Yarra Trail to Donvale,,14518679.00000000000000000000,-3777150.00000000046566128731
Main Yarra Trail to Donvale,,14518671.00000000000000000000,-3777164.00000000000000000000
Main Yarra Trail to Donvale,,14518664.00000000186264514923,-3777176.99999999953433871269
Main Yarra Trail to Donvale,,14518661.00000000000000000000,-3777192.99999999953433871269
Main Yarra Trail to Donvale,,14518656.99999999813735485077,-3777207.00000000000000000000
Main Yarra Trail to Donvale,,14518656.99999999813735485077,-3777221.00000000000000000000
Main Yarra Trail to Donvale,,14518658.00000000000000000000,-3777230.99999999953433871269
Main Yarra Trail to Donvale,,14518661.00000000000000000000,-3777244.00000000046566128731
Main Yarra Trail to Donvale,,14518663.00000000000000000000,-3777258.00000000000000000000
Main Yarra Trail to Donvale,,14518670.00000000000000000000,-3777270.99999999953433871269
Main Yarra Trail to Donvale,,14518676.00000000000000000000,-3777279.00000000000000000000
Main Yarra Trail to Donvale,,14518680.00000000000000000000,-3777288.99999999953433871269
Main Yarra Trail to Donvale,,14518682.00000000186264514923,-3777302.00000000046566128731
Main Yarra Trail to Donvale,,14518678.00000000000000000000,-3777313.00000000000000000000
Main Yarra Trail to Donvale,,14518676.00000000000000000000,-3777324.00000000000000000000
Main Yarra Trail to Donvale,,14518676.00000000000000000000,-3777338.00000000046566128731
Main Yarra Trail to Donvale,,14518674.99999999813735485077,-3777347.00000000046566128731
Main Yarra Trail to Donvale,,14518674.99999999813735485077,-3777357.00000000000000000000
Main Yarra Trail to Donvale,,14518674.99999999813735485077,-3777362.99999999953433871269
Main Yarra Trail to Donvale,,14518674.99999999813735485077,-3777371.00000000000000000000
Main Yarra Trail to Donvale,,14518677.00000000000000000000,-3777380.00000000000000000000
Main Yarra Trail to Donvale,,14518691.99999999813735485077,-3777391.99999999953433871269
Main Yarra Trail to Donvale,,14518698.00000000000000000000,-3777397.00000000000000000000
Main Yarra Trail to Donvale,,14518724.00000000000000000000,-3777409.00000000000000000000
Main Yarra Trail to Donvale,,14518753.00000000186264514923,-3777422.00000000000000000000
Main Yarra Trail to Donvale,,14518760.00000000000000000000,-3777425.00000000000000000000
Main Yarra Trail to Donvale,,14518763.99999999813735485077,-3777427.99999999953433871269
Main Yarra Trail to Donvale,,14518769.00000000000000000000,-3777432.00000000046566128731
Main Yarra Trail to Donvale,,14518775.00000000000000000000,-3777438.00000000000000000000
Main Yarra Trail to Donvale,,14518780.00000000186264514923,-3777443.00000000046566128731
Main Yarra Trail to Donvale,,14518786.00000000000000000000,-3777450.00000000046566128731
Main Yarra Trail to Donvale,,14518788.00000000000000000000,-3777456.00000000000000000000
Main Yarra Trail to Donvale,,14518790.99999999813735485077,-3777465.00000000000000000000
Main Yarra Trail to Donvale,,14518794.00000000000000000000,-3777473.00000000000000000000
Main Yarra Trail to Donvale,,14518795.00000000000000000000,-3777479.00000000046566128731
Main Yarra Trail to Donvale,,14518799.00000000186264514923,-3777485.00000000000000000000
Main Yarra Trail to Donvale,,14518805.00000000000000000000,-3777493.00000000000000000000
Main Yarra Trail to Donvale,,14518820.00000000000000000000,-3777514.00000000000000000000
Main Yarra Trail to Donvale,,14518832.00000000000000000000,-3777544.00000000046566128731
Main Yarra Trail to Donvale,,14518835.99999999813735485077,-3777554.00000000000000000000
Main Yarra Trail to Donvale,,14518841.00000000000000000000,-3777562.00000000046566128731
Main Yarra Trail to Donvale,,14518846.00000000000000000000,-3777567.00000000000000000000
Main Yarra Trail to Donvale,,14518855.00000000000000000000,-3777577.00000000000000000000
Main Yarra Trail to Donvale,,14518866.00000000000000000000,-3777586.00000000000000000000
Main Yarra Trail to Donvale,,14518880.99999999813735485077,-3777603.00000000000000000000
Main Yarra Trail to Donvale,,14518886.00000000000000000000,-3777606.99999999953433871269
Main Yarra Trail to Donvale,,14518889.99999999813735485077,-3777612.00000000000000000000
Main Yarra Trail to Donvale,,14518906.99999999813735485077,-3777641.00000000000000000000
Main Yarra Trail to Donvale,,14518928.00000000000000000000,-3777644.00000000000000000000
Main Yarra Trail to Donvale,,14518959.00000000186264514923,-3777644.00000000000000000000
Main Yarra Trail to Donvale,,14518987.99999999813735485077,-3777644.00000000000000000000
Main Yarra Trail to Donvale,,14519018.00000000000000000000,-3777655.00000000000000000000
Main Yarra Trail to Donvale,,14519037.00000000000000000000,-3777680.00000000000000000000
Main Yarra Trail to Donvale,,14519034.00000000000000000000,-3777720.99999999953433871269
Main Yarra Trail to Donvale,,14519039.00000000000000000000,-3777761.00000000046566128731
Main Yarra Trail to Donvale,,14519041.00000000186264514923,-3777787.00000000000000000000
Main Yarra Trail to Donvale,,14519048.00000000000000000000,-3777821.00000000000000000000
Main Yarra Trail to Donvale,,14519081.00000000000000000000,-3777845.00000000000000000000
Main Yarra Trail to Donvale,,14519111.00000000000000000000,-3777863.00000000000000000000
Main Yarra Trail to Donvale,,14519142.00000000000000000000,-3777877.99999999953433871269
Main Yarra Trail to Donvale,,14519181.00000000000000000000,-3777885.00000000000000000000
Main Yarra Trail to Donvale,,14519219.00000000186264514923,-3777891.00000000046566128731
Main Yarra Trail to Donvale,,14519259.00000000000000000000,-3777894.00000000000000000000
Main Yarra Trail to Donvale,,14519289.00000000000000000000,-3777906.00000000000000000000
Main Yarra Trail to Donvale,,14519319.99999999813735485077,-3777926.99999999953433871269
Main Yarra Trail to Donvale,,14519342.00000000000000000000,-3777949.00000000046566128731
Main Yarra Trail to Donvale,,14519361.00000000000000000000,-3777971.00000000000000000000
Main Yarra Trail to Donvale,,14519380.00000000186264514923,-3777998.00000000000000000000
Main Yarra Trail to Donvale,,14519396.00000000000000000000,-3778042.00000000000000000000
Main Yarra Trail to Donvale,,14519404.00000000000000000000,-3778065.00000000000000000000
Main Yarra Trail to Donvale,,14519425.00000000186264514923,-3778087.00000000000000000000
Main Yarra Trail to Donvale,,14519478.00000000000000000000,-3778121.00000000000000000000
Main Yarra Trail to Donvale,,14519474.00000000000000000000,-3778150.00000000000000000000
Main Yarra Trail to Donvale,,14519459.00000000000000000000,-3778197.00000000000000000000
Main Yarra Trail to Donvale,,14519456.00000000000000000000,-3778206.00000000000000000000
Main Yarra Trail to Donvale,,14519455.00000000000000000000,-3778206.99999999953433871269
Main Yarra Trail to Donvale,,14519452.00000000186264514923,-3778214.00000000000000000000
Main Yarra Trail to Donvale,,14519452.00000000186264514923,-3778220.00000000046566128731
Main Yarra Trail to Donvale,,14519452.00000000186264514923,-3778234.00000000000000000000
Main Yarra Trail to Donvale,,14519453.99999999813735485077,-3778249.00000000046566128731
Main Yarra Trail to Donvale,,14519456.00000000000000000000,-3778258.00000000046566128731
Main Yarra Trail to Donvale,,14519461.99999999813735485077,-3778270.00000000000000000000
Main Yarra Trail to Donvale,,14519467.00000000000000000000,-3778277.00000000000000000000
Main Yarra Trail to Donvale,,14519474.00000000000000000000,-3778282.99999999953433871269
Main Yarra Trail to Donvale,,14519497.99999999813735485077,-3778307.00000000000000000000
Main Yarra Trail to Donvale,,14519513.00000000000000000000,-3778325.00000000046566128731
Main Yarra Trail to Donvale,,14519519.00000000000000000000,-3778340.00000000000000000000
Main Yarra Trail to Donvale,,14519521.00000000000000000000,-3778349.00000000000000000000
Main Yarra Trail to Donvale,,14519520.00000000000000000000,-3778360.00000000000000000000
Main Yarra Trail to Donvale,,14519519.00000000000000000000,-3778372.00000000046566128731
Main Yarra Trail to Donvale,,14519519.00000000000000000000,-3778381.00000000046566128731
Main Yarra Trail to Donvale,,14519527.00000000000000000000,-3778398.00000000000000000000
Main Yarra Trail to Donvale,,14519530.00000000000000000000,-3778407.00000000000000000000
Main Yarra Trail to Donvale,,14519530.00000000000000000000,-3778412.00000000000000000000
Main Yarra Trail to Donvale,,14519529.00000000000000000000,-3778423.99999999953433871269
Main Yarra Trail to Donvale,,14519529.00000000000000000000,-3778432.99999999953433871269
Main Yarra Trail to Donvale,,14519532.00000000186264514923,-3778441.00000000000000000000
Main Yarra Trail to Donvale,,14519536.00000000000000000000,-3778448.00000000000000000000
Main Yarra Trail to Donvale,,14519551.00000000186264514923,-3778465.00000000000000000000
Main Yarra Trail to Donvale,,14519560.99999999813735485077,-3778477.00000000000000000000
Main Yarra Trail to Donvale,,14519567.00000000000000000000,-3778482.00000000046566128731
Main Yarra Trail to Donvale,,14519578.99999999813735485077,-3778491.00000000046566128731
Main Yarra Trail to Donvale,,14519585.00000000000000000000,-3778496.00000000000000000000
Main Yarra Trail to Donvale,,14519587.99999999813735485077,-3778501.00000000000000000000
Main Yarra Trail to Donvale,,14519591.00000000000000000000,-3778506.99999999953433871269
Main Yarra Trail to Donvale,,14519593.00000000000000000000,-3778513.00000000000000000000
Main Yarra Trail to Donvale,,14519594.00000000000000000000,-3778524.00000000000000000000
Main Yarra Trail to Donvale,,14519595.00000000186264514923,-3778529.00000000046566128731
Main Yarra Trail to Donvale,,14519596.99999999813735485077,-3778534.00000000000000000000
Main Yarra Trail to Donvale,,14519614.00000000186264514923,-3778555.00000000000000000000
Main Yarra Trail to Donvale,,14519623.00000000186264514923,-3778568.00000000000000000000
Main Yarra Trail to Donvale,,14519623.00000000186264514923,-3778576.00000000046566128731
Main Yarra Trail to Donvale,,14519611.00000000000000000000,-3778611.00000000000000000000
Main Yarra Trail to Donvale,,14519609.00000000000000000000,-3778618.00000000000000000000
Main Yarra Trail to Donvale,,14519609.00000000000000000000,-3778622.00000000000000000000
Main Yarra Trail to Donvale,,14519611.00000000000000000000,-3778626.00000000000000000000
Main Yarra Trail to Donvale,,14519614.99999999813735485077,-3778628.00000000000000000000
Main Yarra Trail to Donvale,,14519621.00000000000000000000,-3778629.00000000000000000000
Main Yarra Trail to Donvale,,14519630.00000000000000000000,-3778629.00000000000000000000
Main Yarra Trail to Donvale,,14519649.00000000186264514923,-3778629.00000000000000000000
Main Yarra Trail to Donvale,,14519681.00000000000000000000,-3778629.99999999953433871269
Main Yarra Trail to Donvale,,14519702.00000000000000000000,-3778631.00000000000000000000
Main Yarra Trail to Donvale,,14519722.99999999813735485077,-3778634.00000000046566128731
Main Yarra Trail to Donvale,,14519738.00000000186264514923,-3778635.00000000000000000000
Main Yarra Trail to Donvale,,14519748.99999999813735485077,-3778635.00000000000000000000
Main Yarra Trail to Donvale,,14519757.00000000186264514923,-3778635.00000000000000000000
Main Yarra Trail to Donvale,,14519764.00000000000000000000,-3778636.00000000000000000000
Main Yarra Trail to Donvale,,14519772.00000000000000000000,-3778638.00000000000000000000
Main Yarra Trail to Donvale,,14519795.00000000000000000000,-3778647.99999999953433871269
Main Yarra Trail to Donvale,,14519832.00000000000000000000,-3778664.00000000000000000000
Main Yarra Trail to Donvale,,14519850.00000000000000000000,-3778670.00000000046566128731
Main Yarra Trail to Donvale,,14519876.00000000000000000000,-3778679.00000000046566128731
Main Yarra Trail to Donvale,,14519888.00000000000000000000,-3778685.00000000000000000000
Main Yarra Trail to Donvale,,14519897.00000000000000000000,-3778691.00000000000000000000
Main Yarra Trail to Donvale,,14519901.99999999813735485077,-3778698.00000000000000000000
Main Yarra Trail to Donvale,,14519904.00000000000000000000,-3778705.00000000000000000000
Main Yarra Trail to Donvale,,14519905.00000000000000000000,-3778717.00000000046566128731
Main Yarra Trail to Donvale,,14519904.00000000000000000000,-3778730.00000000000000000000
Main Yarra Trail to Donvale,,14519895.00000000000000000000,-3778766.00000000046566128731
Main Yarra Trail to Donvale,,14519891.99999999813735485077,-3778776.00000000000000000000
Main Yarra Trail to Donvale,,14519888.00000000000000000000,-3778784.00000000046566128731
Main Yarra Trail to Donvale,,14519887.00000000000000000000,-3778794.00000000000000000000
Main Yarra Trail to Donvale,,14519900.99999999813735485077,-3778797.00000000000000000000
Main Yarra Trail to Donvale,,14519865.99999999813735485077,-3778905.00000000046566128731
Main Yarra Trail to Donvale,,14519849.00000000000000000000,-3778956.00000000000000000000
Main Yarra Trail to Donvale,,14519829.99999999813735485077,-3779008.00000000046566128731
Main Yarra Trail to Donvale,,14519815.00000000000000000000,-3779061.99999999953433871269
Main Yarra Trail to Donvale,,14519814.00000000000000000000,-3779066.00000000046566128731
Main Yarra Trail to Donvale,,14519808.00000000000000000000,-3779095.00000000000000000000
Main Yarra Trail to Donvale,,14519808.00000000000000000000,-3779120.00000000046566128731
Main Yarra Trail to Donvale,,14519811.00000000186264514923,-3779148.00000000000000000000
Main Yarra Trail to Donvale,,14519817.00000000000000000000,-3779168.00000000000000000000
Main Yarra Trail to Donvale,,14519836.00000000000000000000,-3779258.99999999953433871269
Main Yarra Trail to Donvale,,14519832.00000000000000000000,-3779307.00000000000000000000
Main Yarra Trail to Donvale,,14519829.99999999813735485077,-3779332.00000000000000000000
Main Yarra Trail to Donvale,,14519817.00000000000000000000,-3779366.00000000046566128731
Main Yarra Trail to Donvale,,14519801.00000000186264514923,-3779397.00000000000000000000
Main Yarra Trail to Donvale,,14519792.00000000186264514923,-3779417.99999999953433871269
Main Yarra Trail to Donvale,,14519775.00000000186264514923,-3779446.00000000000000000000
Main Yarra Trail to Donvale,,14519764.00000000000000000000,-3779463.00000000000000000000
Main Yarra Trail to Donvale,,14519698.00000000000000000000,-3779542.00000000000000000000
Main Yarra Trail to Donvale,,14519534.99999999813735485077,-3779722.00000000046566128731
Main Yarra Trail to Donvale,,14519475.00000000000000000000,-3779796.00000000046566128731
Main Yarra Trail to Donvale,,14519381.99999999813735485077,-3779893.00000000000000000000
Main Yarra Trail to Donvale,,14519359.00000000000000000000,-3779914.99999999953433871269
Main Yarra Trail to Donvale,,14519301.99999999813735485077,-3779972.00000000000000000000
West Gate Ferry to Port Melbourne,,14490072.00000000000000000000,-3782936.99999999953433871269
West Gate Ferry to Port Melbourne,,14490047.99999999813735485077,-3782964.00000000000000000000
West Gate Ferry to Port Melbourne,,14490036.00000000000000000000,-3782973.00000000000000000000
West Gate Ferry to Port Melbourne,,14490024.00000000000000000000,-3782985.99999999953433871269
West Gate Ferry to Port Melbourne,,14489998.00000000000000000000,-3783034.00000000000000000000
West Gate Ferry to Port Melbourne,,14489997.00000000000000000000,-3783037.00000000000000000000
West Gate Ferry to Port Melbourne,,14489993.99999999813735485077,-3783046.00000000000000000000
West Gate Ferry to Port Melbourne,,14489993.00000000186264514923,-3783048.99999999953433871269
West Gate Ferry to Port Melbourne,,14489990.00000000000000000000,-3783064.00000000046566128731
West Gate Ferry to Port Melbourne,,14489989.00000000000000000000,-3783064.00000000046566128731
West Gate Ferry to Port Melbourne,,14489988.00000000000000000000,-3783068.99999999953433871269
West Gate Ferry to Port Melbourne,,14489985.99999999813735485077,-3783084.00000000000000000000
West Gate Ferry to Port Melbourne,,14489981.00000000000000000000,-3783104.00000000000000000000
West Gate Ferry to Port Melbourne,,14489976.99999999813735485077,-3783109.00000000046566128731
West Gate Ferry to Port Melbourne,,14489975.99999999813735485077,-3783112.00000000000000000000
West Gate Ferry to Port Melbourne,,14489975.00000000186264514923,-3783114.00000000000000000000
West Gate Ferry to Port Melbourne,,14489974.00000000000000000000,-3783121.00000000000000000000
West Gate Ferry to Port Melbourne,,14489973.00000000000000000000,-3783127.00000000046566128731
West Gate Ferry to Port Melbourne,,14489972.00000000000000000000,-3783138.00000000046566128731
West Gate Ferry to Port Melbourne,,14489972.00000000000000000000,-3783151.00000000000000000000
West Gate Ferry to Port Melbourne,,14489973.00000000000000000000,-3783164.00000000000000000000
West Gate Ferry to Port Melbourne,,14489979.00000000000000000000,-3783184.00000000000000000000
West Gate Ferry to Port Melbourne,,14489984.00000000186264514923,-3783194.00000000046566128731
West Gate Ferry to Port Melbourne,,14489988.00000000000000000000,-3783198.99999999953433871269
West Gate Ferry to Port Melbourne,,14489994.99999999813735485077,-3783205.00000000046566128731
West Gate Ferry to Port Melbourne,,14490005.00000000000000000000,-3783211.00000000000000000000
West Gate Ferry to Port Melbourne,,14490020.00000000186264514923,-3783218.00000000000000000000
West Gate Ferry to Port Melbourne,,14490034.00000000000000000000,-3783223.00000000046566128731
West Gate Ferry to Port Melbourne,,14490067.00000000000000000000,-3783236.00000000000000000000
West Gate Ferry to Port Melbourne,,14490098.00000000000000000000,-3783245.99999999953433871269
West Gate Ferry to Port Melbourne,,14490110.00000000186264514923,-3783250.00000000046566128731
West Gate Ferry to Port Melbourne,,14490123.00000000000000000000,-3783256.00000000000000000000
West Gate Ferry to Port Melbourne,,14490135.00000000000000000000,-3783261.00000000046566128731
West Gate Ferry to Port Melbourne,,14490145.99999999813735485077,-3783267.00000000000000000000
West Gate Ferry to Port Melbourne,,14490163.00000000186264514923,-3783274.00000000000000000000
West Gate Ferry to Port Melbourne,,14490171.00000000000000000000,-3783278.00000000000000000000
West Gate Ferry to Port Melbourne,,14490178.00000000000000000000,-3783282.00000000000000000000
West Gate Ferry to Port Melbourne,,14490186.00000000000000000000,-3783288.00000000046566128731
West Gate Ferry to Port Melbourne,,14490196.00000000000000000000,-3783294.99999999953433871269
West Gate Ferry to Port Melbourne,,14490202.00000000000000000000,-3783298.00000000000000000000
West Gate Ferry to Port Melbourne,,14490206.00000000000000000000,-3783300.00000000000000000000
West Gate Ferry to Port Melbourne,,14490222.00000000000000000000,-3783303.00000000000000000000
West Gate Ferry to Port Melbourne,,14490236.99999999813735485077,-3783307.00000000000000000000
West Gate Ferry to Port Melbourne,,14490244.00000000186264514923,-3783310.00000000000000000000
West Gate Ferry to Port Melbourne,,14490251.00000000000000000000,-3783312.99999999953433871269
West Gate Ferry to Port Melbourne,,14490262.00000000186264514923,-3783319.00000000000000000000
West Gate Ferry to Port Melbourne,,14490273.00000000000000000000,-3783323.00000000000000000000
West Gate Ferry to Port Melbourne,,14490297.00000000186264514923,-3783329.00000000000000000000
West Gate Ferry to Port Melbourne,,14490314.00000000000000000000,-3783332.00000000000000000000
West Gate Ferry to Port Melbourne,,14490321.00000000000000000000,-3783332.99999999953433871269
West Gate Ferry to Port Melbourne,,14490325.99999999813735485077,-3783334.00000000000000000000
West Gate Ferry to Port Melbourne,,14490329.00000000000000000000,-3783334.00000000000000000000
West Gate Ferry to Port Melbourne,,14490333.99999999813735485077,-3783332.99999999953433871269
West Gate Ferry to Port Melbourne,,14490339.00000000000000000000,-3783332.00000000000000000000
West Gate Ferry to Port Melbourne,,14490342.99999999813735485077,-3783330.00000000000000000000
West Gate Ferry to Port Melbourne,,14490347.00000000000000000000,-3783328.00000000000000000000
West Gate Ferry to Port Melbourne,,14490351.00000000186264514923,-3783323.00000000000000000000
West Gate Ferry to Port Melbourne,,14490354.00000000000000000000,-3783317.00000000046566128731
West Gate Ferry to Port Melbourne,,14490358.00000000000000000000,-3783312.99999999953433871269
West Gate Ferry to Port Melbourne,,14490361.99999999813735485077,-3783311.00000000000000000000
West Gate Ferry to Port Melbourne,,14490366.00000000000000000000,-3783310.00000000000000000000
West Gate Ferry to Port Melbourne,,14490372.00000000000000000000,-3783309.00000000000000000000
West Gate Ferry to Port Melbourne,,14490391.00000000000000000000,-3783310.00000000000000000000
West Gate Ferry to Port Melbourne,,14490400.00000000000000000000,-3783311.00000000000000000000
West Gate Ferry to Port Melbourne,,14490405.99999999813735485077,-3783310.00000000000000000000
West Gate Ferry to Port Melbourne,,14490411.00000000000000000000,-3783309.00000000000000000000
West Gate Ferry to Port Melbourne,,14490414.00000000186264514923,-3783308.00000000046566128731
