Name,description,LON,LAT
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500951.00000000000000000000,-3779322.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500971.99999999813735485077,-3779323.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500976.00000000000000000000,-3779323.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500980.00000000186264514923,-3779321.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500986.00000000000000000000,-3779318.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500989.00000000186264514923,-3779317.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500992.00000000000000000000,-3779314.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500996.00000000000000000000,-3779314.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500993.00000000000000000000,-3779307.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500987.00000000000000000000,-3779296.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500980.99999999813735485077,-3779287.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500944.00000000186264514923,-3779220.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500939.00000000000000000000,-3779208.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500934.00000000000000000000,-3779195.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500930.00000000000000000000,-3779163.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500930.00000000000000000000,-3779146.99999999953433871269
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500932.00000000000000000000,-3779131.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500935.00000000186264514923,-3779119.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500941.00000000000000000000,-3779102.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500945.99999999813735485077,-3779090.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500956.00000000000000000000,-3779074.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500980.99999999813735485077,-3779036.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500981.99999999813735485077,-3779025.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500983.00000000000000000000,-3779012.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500977.00000000000000000000,-3778980.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500971.00000000186264514923,-3778922.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500963.99999999813735485077,-3778862.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500956.00000000000000000000,-3778810.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500954.99999999813735485077,-3778805.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500949.00000000000000000000,-3778775.00000000046566128731
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500941.00000000000000000000,-3778745.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500940.00000000000000000000,-3778732.00000000000000000000
"Directions from 126-142 Trenerry Cres, Abbotsford VIC 3067, Australia to 155 Heidelberg Rd, Northcote VIC 3070, Australia",,14500933.00000000000000000000,-3778692.00000000000000000000
